,participant,trials,event,component,Duration,samples,stim,resp,RT,cue,movement,trigger,data,correct
17743,processed_500Hz_0021_epo,53,4,0,550.0,0,1.0,resp_left,1063.0,AC,stim_left,AC/stim_left/resp_left,-8.010653495788573e-06,1
17744,processed_500Hz_0021_epo,56,4,0,432.0,0,1.0,resp_left,842.0,AC,stim_left,AC/stim_left/resp_left,-9.601522088050843e-07,1
17745,processed_500Hz_0021_epo,60,4,0,236.0,0,2.0,resp_left,828.0,AC,stim_right,AC/stim_right/resp_left,-1.1471824645996092e-06,0
17746,processed_500Hz_0021_epo,63,4,0,460.0,0,1.0,resp_left,853.0,AC,stim_left,AC/stim_left/resp_left,2.9189682006835934e-07,1
17747,processed_500Hz_0021_epo,64,4,0,250.0,0,2.0,resp_right,562.0,AC,stim_right,AC/stim_right/resp_right,3.1105902194976807e-06,1
17748,processed_500Hz_0021_epo,65,4,0,404.0,0,1.0,resp_left,806.0,AC,stim_left,AC/stim_left/resp_left,2.708657741546631e-06,1
17749,processed_500Hz_0021_epo,66,4,0,704.0,0,2.0,resp_right,1086.0,AC,stim_right,AC/stim_right/resp_right,-7.231191396713257e-07,1
17750,processed_500Hz_0021_epo,70,4,0,948.0,0,1.0,resp_right,1300.0,AC,stim_left,AC/stim_left/resp_right,-6.30162000656128e-07,0
17751,processed_500Hz_0021_epo,71,4,0,290.0,0,1.0,resp_left,644.0,AC,stim_left,AC/stim_left/resp_left,-1.0331616401672364e-06,1
17752,processed_500Hz_0021_epo,72,4,0,76.0,0,2.0,resp_left,554.0,AC,stim_right,AC/stim_right/resp_left,9.576319456100464e-07,0
17753,processed_500Hz_0021_epo,76,4,0,196.0,0,1.0,resp_left,547.0,AC,stim_left,AC/stim_left/resp_left,3.0704169273376463e-06,1
17754,processed_500Hz_0021_epo,77,4,0,282.0,0,2.0,resp_left,720.0,AC,stim_right,AC/stim_right/resp_left,-1.992567539215088e-06,0
17755,processed_500Hz_0021_epo,78,4,0,132.0,0,1.0,resp_right,461.0,AC,stim_left,AC/stim_left/resp_right,-4.782778263092041e-06,0
17756,processed_500Hz_0021_epo,79,4,0,486.0,0,1.0,resp_left,1043.0,AC,stim_left,AC/stim_left/resp_left,-1.8529551029205322e-06,1
17757,processed_500Hz_0021_epo,84,4,0,210.0,0,1.0,resp_left,600.0,AC,stim_left,AC/stim_left/resp_left,-5.221911907196045e-06,1
17758,processed_500Hz_0021_epo,85,4,0,494.0,0,2.0,resp_right,1033.0,AC,stim_right,AC/stim_right/resp_right,-3.7502309679985045e-07,1
17759,processed_500Hz_0021_epo,86,4,0,764.0,0,1.0,resp_right,1066.0,AC,stim_left,AC/stim_left/resp_right,1.1216749995946884e-07,0
17760,processed_500Hz_0021_epo,87,4,0,330.0,0,1.0,resp_left,700.0,AC,stim_left,AC/stim_left/resp_left,3.341060638427734e-06,1
17761,processed_500Hz_0021_epo,88,4,0,108.0,0,1.0,resp_left,563.0,AC,stim_left,AC/stim_left/resp_left,-6.155768394470214e-06,1
17762,processed_500Hz_0021_epo,89,4,0,370.0,0,2.0,resp_left,935.0,AC,stim_right,AC/stim_right/resp_left,-2.3844869136810302e-06,0
17763,processed_500Hz_0021_epo,90,4,0,706.0,0,2.0,resp_right,1215.0,AC,stim_right,AC/stim_right/resp_right,7.253605723381042e-07,1
17764,processed_500Hz_0021_epo,99,4,0,250.0,0,2.0,resp_right,726.0,AC,stim_right,AC/stim_right/resp_right,-1.949398398399353e-06,1
17765,processed_500Hz_0021_epo,100,4,0,736.0,0,1.0,resp_left,1169.0,AC,stim_left,AC/stim_left/resp_left,3.016560673713684e-07,1
17766,processed_500Hz_0021_epo,102,4,0,858.0,0,2.0,resp_right,1240.0,AC,stim_right,AC/stim_right/resp_right,1.915976047515869e-06,1
17767,processed_500Hz_0021_epo,104,4,0,228.0,0,2.0,resp_left,627.0,AC,stim_right,AC/stim_right/resp_left,-1.1369807243347167e-05,0
17768,processed_500Hz_0021_epo,106,4,0,308.0,0,2.0,resp_left,662.0,AC,stim_right,AC/stim_right/resp_left,7.90739119052887e-07,0
17769,processed_500Hz_0021_epo,107,4,0,1088.0,0,1.0,resp_right,1573.0,AC,stim_left,AC/stim_left/resp_right,1.6167634725570677e-06,0
17770,processed_500Hz_0021_epo,111,4,0,260.0,0,1.0,resp_left,718.0,AC,stim_left,AC/stim_left/resp_left,-2.254541873931885e-06,1
17771,processed_500Hz_0021_epo,113,4,0,26.0,0,1.0,resp_left,679.0,AC,stim_left,AC/stim_left/resp_left,-6.309853076934814e-06,1
17772,processed_500Hz_0021_epo,114,4,0,216.0,0,1.0,resp_left,817.0,AC,stim_left,AC/stim_left/resp_left,1.6244876384735106e-06,1
17773,processed_500Hz_0021_epo,116,4,0,198.0,0,2.0,resp_left,689.0,AC,stim_right,AC/stim_right/resp_left,3.3874210715293883e-07,0
17774,processed_500Hz_0021_epo,117,4,0,436.0,0,1.0,resp_right,905.0,AC,stim_left,AC/stim_left/resp_right,2.1344920992851255e-07,0
17775,processed_500Hz_0021_epo,118,4,0,632.0,0,2.0,resp_right,1107.0,AC,stim_right,AC/stim_right/resp_right,4.683815956115722e-06,1
17776,processed_500Hz_0021_epo,120,4,0,168.0,0,1.0,resp_right,581.0,AC,stim_left,AC/stim_left/resp_right,1.9965674877166746e-06,0
17777,processed_500Hz_0021_epo,121,4,0,1028.0,0,2.0,resp_right,1614.0,AC,stim_right,AC/stim_right/resp_right,3.885638952255249e-06,1
17778,processed_500Hz_0021_epo,124,4,0,1364.0,0,2.0,resp_right,1755.0,AC,stim_right,AC/stim_right/resp_right,3.0609338283538816e-06,1
17779,processed_500Hz_0021_epo,125,4,0,82.0,0,2.0,resp_left,552.0,AC,stim_right,AC/stim_right/resp_left,4.910113334655761e-06,0
17780,processed_500Hz_0021_epo,127,4,0,340.0,0,2.0,resp_left,588.0,AC,stim_right,AC/stim_right/resp_left,9.200642108917236e-07,0
17781,processed_500Hz_0021_epo,131,4,0,54.0,0,2.0,resp_right,426.0,AC,stim_right,AC/stim_right/resp_right,-4.350437641143799e-06,1
17782,processed_500Hz_0021_epo,134,4,0,214.0,0,2.0,resp_right,569.0,AC,stim_right,AC/stim_right/resp_right,3.5850530862808226e-07,1
17783,processed_500Hz_0021_epo,137,4,0,410.0,0,1.0,resp_left,764.0,AC,stim_left,AC/stim_left/resp_left,-7.360274195671081e-07,1
17784,processed_500Hz_0021_epo,141,4,0,446.0,0,2.0,resp_right,804.0,AC,stim_right,AC/stim_right/resp_right,-3.7714738845825193e-06,1
17785,processed_500Hz_0021_epo,144,4,0,394.0,0,1.0,resp_left,790.0,AC,stim_left,AC/stim_left/resp_left,-3.2084479928016664e-08,1
17786,processed_500Hz_0021_epo,145,4,0,186.0,0,2.0,resp_right,570.0,AC,stim_right,AC/stim_right/resp_right,2.7868685722351074e-06,1
17787,processed_500Hz_0021_epo,146,4,0,96.0,0,1.0,resp_right,466.0,AC,stim_left,AC/stim_left/resp_right,-6.2996182441711425e-06,0
17788,processed_500Hz_0021_epo,148,4,0,286.0,0,1.0,resp_left,649.0,AC,stim_left,AC/stim_left/resp_left,-3.922102689743042e-06,1
17789,processed_500Hz_0021_epo,149,4,0,234.0,0,1.0,resp_left,587.0,AC,stim_left,AC/stim_left/resp_left,-6.714938879013062e-07,1
17790,processed_500Hz_0021_epo,153,4,0,668.0,0,1.0,resp_left,1014.0,AC,stim_left,AC/stim_left/resp_left,-4.9037156105041504e-06,1
17791,processed_500Hz_0021_epo,154,4,0,524.0,0,1.0,resp_left,890.0,AC,stim_left,AC/stim_left/resp_left,4.77046537399292e-06,1
17792,processed_500Hz_0021_epo,155,4,0,682.0,0,2.0,resp_left,1514.0,AC,stim_right,AC/stim_right/resp_left,2.1171443462371825e-06,0
17793,processed_500Hz_0021_epo,160,4,0,614.0,0,1.0,resp_left,1068.0,AC,stim_left,AC/stim_left/resp_left,-3.2353720664978026e-06,1
17794,processed_500Hz_0021_epo,163,4,0,674.0,0,2.0,resp_right,1243.0,AC,stim_right,AC/stim_right/resp_right,-2.3845994472503662e-06,1
17795,processed_500Hz_0021_epo,164,4,0,1096.0,0,2.0,resp_left,1504.0,AC,stim_right,AC/stim_right/resp_left,2.0760014057159423e-06,0
17796,processed_500Hz_0021_epo,167,4,0,54.0,0,2.0,resp_left,493.0,AC,stim_right,AC/stim_right/resp_left,-3.944181203842163e-06,0
17797,processed_500Hz_0021_epo,169,4,0,876.0,0,1.0,resp_left,1398.0,AC,stim_left,AC/stim_left/resp_left,-3.2705800533294675e-06,1
17798,processed_500Hz_0021_epo,171,4,0,480.0,0,1.0,resp_right,858.0,AC,stim_left,AC/stim_left/resp_right,-1.820501685142517e-06,0
17799,processed_500Hz_0021_epo,175,4,0,1536.0,0,2.0,resp_right,2063.0,AC,stim_right,AC/stim_right/resp_right,5.692231655120849e-07,1
17800,processed_500Hz_0021_epo,176,4,0,562.0,0,1.0,resp_left,1282.0,AC,stim_left,AC/stim_left/resp_left,8.417210578918456e-06,1
17801,processed_500Hz_0021_epo,179,4,0,524.0,0,2.0,resp_right,956.0,AC,stim_right,AC/stim_right/resp_right,2.0260648727416993e-06,1
17802,processed_500Hz_0021_epo,180,4,0,526.0,0,2.0,resp_right,916.0,AC,stim_right,AC/stim_right/resp_right,2.5156173706054687e-06,1
17803,processed_500Hz_0021_epo,181,4,0,192.0,0,2.0,resp_right,762.0,AC,stim_right,AC/stim_right/resp_right,1.643605977296829e-07,1
17804,processed_500Hz_0021_epo,182,4,0,390.0,0,1.0,resp_left,745.0,AC,stim_left,AC/stim_left/resp_left,-2.086978197097778e-06,1
17805,processed_500Hz_0021_epo,187,4,0,780.0,0,2.0,resp_right,1371.0,AC,stim_right,AC/stim_right/resp_right,-3.4524555206298825e-06,1
17806,processed_500Hz_0021_epo,188,4,0,1178.0,0,1.0,resp_left,1768.0,AC,stim_left,AC/stim_left/resp_left,-6.682044982910156e-06,1
17807,processed_500Hz_0021_epo,190,4,0,66.0,0,2.0,resp_left,590.0,AC,stim_right,AC/stim_right/resp_left,-1.024543046951294e-06,0
17808,processed_500Hz_0021_epo,191,4,0,616.0,0,2.0,resp_right,1003.0,AC,stim_right,AC/stim_right/resp_right,2.7737386226654053e-06,1
17809,processed_500Hz_0021_epo,192,4,0,702.0,0,2.0,resp_left,1050.0,AC,stim_right,AC/stim_right/resp_left,-9.576027393341065e-07,0
17810,processed_500Hz_0021_epo,193,4,0,1200.0,0,2.0,resp_right,1536.0,AC,stim_right,AC/stim_right/resp_right,-7.552517890930176e-06,1
17811,processed_500Hz_0021_epo,194,4,0,492.0,0,2.0,resp_left,1199.0,AC,stim_right,AC/stim_right/resp_left,1.6861889362335204e-06,0
17812,processed_500Hz_0021_epo,198,4,0,88.0,0,1.0,resp_left,362.0,AC,stim_left,AC/stim_left/resp_left,8.36091136932373e-06,1
17813,processed_500Hz_0022_epo,0,4,0,954.0,0,2.0,resp_right,1570.0,AC,stim_right,AC/stim_right/resp_right,-2.5045499801635743e-06,1
17814,processed_500Hz_0022_epo,3,4,0,902.0,0,2.0,resp_left,1545.0,AC,stim_right,AC/stim_right/resp_left,-2.172721862792969e-06,0
17815,processed_500Hz_0022_epo,4,4,0,852.0,0,1.0,resp_left,1366.0,AC,stim_left,AC/stim_left/resp_left,3.914193868637085e-06,1
17816,processed_500Hz_0022_epo,5,4,0,170.0,0,1.0,resp_right,1120.0,AC,stim_left,AC/stim_left/resp_right,-4.260763168334961e-06,0
17817,processed_500Hz_0022_epo,7,4,0,450.0,0,1.0,resp_left,896.0,AC,stim_left,AC/stim_left/resp_left,2.280766248703003e-06,1
17818,processed_500Hz_0022_epo,8,4,0,426.0,0,2.0,resp_right,652.0,AC,stim_right,AC/stim_right/resp_right,-4.075695514678955e-06,1
17819,processed_500Hz_0022_epo,10,4,0,796.0,0,2.0,resp_right,1091.0,AC,stim_right,AC/stim_right/resp_right,2.235424280166626e-06,1
17820,processed_500Hz_0022_epo,13,4,0,118.0,0,2.0,resp_right,681.0,AC,stim_right,AC/stim_right/resp_right,-3.4949314594268797e-06,1
17821,processed_500Hz_0022_epo,14,4,0,178.0,0,2.0,resp_right,936.0,AC,stim_right,AC/stim_right/resp_right,-5.665388107299804e-06,1
17822,processed_500Hz_0022_epo,16,4,0,292.0,0,2.0,resp_right,708.0,AC,stim_right,AC/stim_right/resp_right,2.3453686237335206e-06,1
17823,processed_500Hz_0022_epo,19,4,0,136.0,0,2.0,resp_right,535.0,AC,stim_right,AC/stim_right/resp_right,3.35256290435791e-06,1
17824,processed_500Hz_0022_epo,20,4,0,610.0,0,1.0,resp_right,1093.0,AC,stim_left,AC/stim_left/resp_right,-7.684842497110366e-08,0
17825,processed_500Hz_0022_epo,22,4,0,180.0,0,2.0,resp_left,586.0,AC,stim_right,AC/stim_right/resp_left,-2.7031891345977782e-06,0
17826,processed_500Hz_0022_epo,23,4,0,742.0,0,2.0,resp_right,1100.0,AC,stim_right,AC/stim_right/resp_right,3.2875781059265136e-06,1
17827,processed_500Hz_0022_epo,25,4,0,632.0,0,1.0,resp_right,1121.0,AC,stim_left,AC/stim_left/resp_right,-4.9379224777221675e-06,0
17828,processed_500Hz_0022_epo,27,4,0,332.0,0,1.0,resp_right,813.0,AC,stim_left,AC/stim_left/resp_right,-1.3463083505630492e-06,0
17829,processed_500Hz_0022_epo,28,4,0,1488.0,0,2.0,resp_left,1967.0,AC,stim_right,AC/stim_right/resp_left,2.564847469329834e-06,0
17830,processed_500Hz_0022_epo,31,4,0,1270.0,0,2.0,resp_right,1559.0,AC,stim_right,AC/stim_right/resp_right,2.341630697250366e-06,1
17831,processed_500Hz_0022_epo,33,4,0,494.0,0,2.0,resp_right,836.0,AC,stim_right,AC/stim_right/resp_right,-3.765329122543335e-06,1
17832,processed_500Hz_0022_epo,34,4,0,386.0,0,1.0,resp_left,696.0,AC,stim_left,AC/stim_left/resp_left,4.404541850090027e-07,1
17833,processed_500Hz_0022_epo,38,4,0,556.0,0,2.0,resp_left,1024.0,AC,stim_right,AC/stim_right/resp_left,-2.956355810165405e-06,0
17834,processed_500Hz_0022_epo,39,4,0,274.0,0,2.0,resp_right,763.0,AC,stim_right,AC/stim_right/resp_right,-1.4279263019561767e-06,1
17835,processed_500Hz_0022_epo,46,4,0,222.0,0,2.0,resp_left,557.0,AC,stim_right,AC/stim_right/resp_left,-6.813456416130065e-07,0
17836,processed_500Hz_0022_epo,48,4,0,418.0,0,2.0,resp_right,1071.0,AC,stim_right,AC/stim_right/resp_right,-8.696681857109069e-07,1
17837,processed_500Hz_0022_epo,49,4,0,384.0,0,2.0,resp_right,919.0,AC,stim_right,AC/stim_right/resp_right,3.7414071559906005e-06,1
17838,processed_500Hz_0022_epo,51,4,0,706.0,0,2.0,resp_right,1153.0,AC,stim_right,AC/stim_right/resp_right,1.2456439733505248e-06,1
17839,processed_500Hz_0022_epo,53,4,0,428.0,0,2.0,resp_right,770.0,AC,stim_right,AC/stim_right/resp_right,2.7577974796295165e-06,1
17840,processed_500Hz_0022_epo,54,4,0,264.0,0,2.0,resp_right,713.0,AC,stim_right,AC/stim_right/resp_right,2.5087528228759763e-06,1
17841,processed_500Hz_0022_epo,55,4,0,944.0,0,2.0,resp_left,1225.0,AC,stim_right,AC/stim_right/resp_left,-5.012826919555664e-07,0
17842,processed_500Hz_0022_epo,58,4,0,424.0,0,1.0,resp_right,681.0,AC,stim_left,AC/stim_left/resp_right,3.6695894598960875e-07,0
17843,processed_500Hz_0022_epo,59,4,0,836.0,0,2.0,resp_left,1176.0,AC,stim_right,AC/stim_right/resp_left,6.73377513885498e-07,0
17844,processed_500Hz_0022_epo,60,4,0,468.0,0,2.0,resp_right,754.0,AC,stim_right,AC/stim_right/resp_right,3.4499974250793457e-06,1
17845,processed_500Hz_0022_epo,62,4,0,276.0,0,1.0,resp_left,687.0,AC,stim_left,AC/stim_left/resp_left,-2.905384302139282e-06,1
17846,processed_500Hz_0022_epo,63,4,0,242.0,0,2.0,resp_right,786.0,AC,stim_right,AC/stim_right/resp_right,7.536605596542358e-07,1
17847,processed_500Hz_0022_epo,64,4,0,670.0,0,1.0,resp_right,1007.0,AC,stim_left,AC/stim_left/resp_right,1.8937017917633057e-06,0
17848,processed_500Hz_0022_epo,66,4,0,790.0,0,1.0,resp_left,1126.0,AC,stim_left,AC/stim_left/resp_left,-3.144494295120239e-06,1
17849,processed_500Hz_0022_epo,68,4,0,472.0,0,1.0,resp_left,962.0,AC,stim_left,AC/stim_left/resp_left,2.7909541130065915e-06,1
17850,processed_500Hz_0022_epo,70,4,0,252.0,0,2.0,resp_left,871.0,AC,stim_right,AC/stim_right/resp_left,-1.1439815759658814e-06,0
17851,processed_500Hz_0022_epo,72,4,0,420.0,0,2.0,resp_right,910.0,AC,stim_right,AC/stim_right/resp_right,-1.895755648612976e-06,1
17852,processed_500Hz_0022_epo,75,4,0,800.0,0,2.0,resp_left,1196.0,AC,stim_right,AC/stim_right/resp_left,-3.0390185117721555e-07,0
17853,processed_500Hz_0022_epo,78,4,0,790.0,0,1.0,resp_right,1130.0,AC,stim_left,AC/stim_left/resp_right,2.487755298614502e-06,0
17854,processed_500Hz_0022_epo,81,4,0,354.0,0,1.0,resp_left,856.0,AC,stim_left,AC/stim_left/resp_left,-1.576702296733856e-07,1
17855,processed_500Hz_0022_epo,82,4,0,262.0,0,2.0,resp_right,658.0,AC,stim_right,AC/stim_right/resp_right,-2.515252590179443e-06,1
17856,processed_500Hz_0022_epo,83,4,0,954.0,0,1.0,resp_left,1259.0,AC,stim_left,AC/stim_left/resp_left,1.274208664894104e-06,1
17857,processed_500Hz_0022_epo,89,4,0,598.0,0,1.0,resp_left,918.0,AC,stim_left,AC/stim_left/resp_left,2.969937562942505e-06,1
17858,processed_500Hz_0022_epo,90,4,0,1050.0,0,2.0,resp_left,1510.0,AC,stim_right,AC/stim_right/resp_left,-6.3832468986511225e-06,0
17859,processed_500Hz_0022_epo,91,4,0,1046.0,0,2.0,resp_right,1488.0,AC,stim_right,AC/stim_right/resp_right,-2.620331525802612e-06,1
17860,processed_500Hz_0022_epo,93,4,0,896.0,0,2.0,resp_right,1243.0,AC,stim_right,AC/stim_right/resp_right,-1.5173033475875853e-06,1
17861,processed_500Hz_0022_epo,94,4,0,720.0,0,2.0,resp_right,1225.0,AC,stim_right,AC/stim_right/resp_right,1.853846162557602e-07,1
17862,processed_500Hz_0022_epo,96,4,0,1056.0,0,2.0,resp_left,1270.0,AC,stim_right,AC/stim_right/resp_left,-4.4765996932983396e-07,0
17863,processed_500Hz_0022_epo,101,4,0,806.0,0,2.0,resp_right,1457.0,AC,stim_right,AC/stim_right/resp_right,2.2327598929405213e-07,1
17864,processed_500Hz_0022_epo,103,4,0,380.0,0,1.0,resp_right,692.0,AC,stim_left,AC/stim_left/resp_right,-4.917265176773071e-07,0
17865,processed_500Hz_0022_epo,104,4,0,1020.0,0,1.0,resp_left,1527.0,AC,stim_left,AC/stim_left/resp_left,1.1938204765319823e-06,1
17866,processed_500Hz_0022_epo,106,4,0,540.0,0,1.0,resp_left,1192.0,AC,stim_left,AC/stim_left/resp_left,-2.3862254619598387e-06,1
17867,processed_500Hz_0022_epo,109,4,0,482.0,0,1.0,resp_right,1573.0,AC,stim_left,AC/stim_left/resp_right,-2.305073261260986e-06,0
17868,processed_500Hz_0022_epo,110,4,0,900.0,0,1.0,resp_left,1207.0,AC,stim_left,AC/stim_left/resp_left,1.1513364315032958e-06,1
17869,processed_500Hz_0022_epo,113,4,0,726.0,0,1.0,resp_left,1190.0,AC,stim_left,AC/stim_left/resp_left,6.329627037048339e-07,1
17870,processed_500Hz_0022_epo,116,4,0,786.0,0,2.0,resp_right,1311.0,AC,stim_right,AC/stim_right/resp_right,2.606111466884613e-07,1
17871,processed_500Hz_0022_epo,117,4,0,942.0,0,1.0,resp_right,1400.0,AC,stim_left,AC/stim_left/resp_right,4.929490566253662e-06,0
17872,processed_500Hz_0022_epo,118,4,0,842.0,0,2.0,resp_left,1372.0,AC,stim_right,AC/stim_right/resp_left,3.794677972793579e-06,0
17873,processed_500Hz_0022_epo,120,4,0,300.0,0,2.0,resp_right,762.0,AC,stim_right,AC/stim_right/resp_right,2.78176212310791e-06,1
17874,processed_500Hz_0022_epo,123,4,0,666.0,0,2.0,resp_left,1505.0,AC,stim_right,AC/stim_right/resp_left,-1.181640863418579e-06,0
17875,processed_500Hz_0022_epo,124,4,0,910.0,0,2.0,resp_left,1457.0,AC,stim_right,AC/stim_right/resp_left,3.1464743614196776e-06,0
17876,processed_500Hz_0022_epo,125,4,0,872.0,0,1.0,resp_right,1552.0,AC,stim_left,AC/stim_left/resp_right,-9.77367103099823e-07,0
17877,processed_500Hz_0022_epo,127,4,0,592.0,0,1.0,resp_left,1018.0,AC,stim_left,AC/stim_left/resp_left,-1.7850347757339476e-06,1
17878,processed_500Hz_0022_epo,128,4,0,606.0,0,1.0,resp_left,1103.0,AC,stim_left,AC/stim_left/resp_left,-2.0807339251041412e-07,1
17879,processed_500Hz_0022_epo,129,4,0,562.0,0,1.0,resp_left,1080.0,AC,stim_left,AC/stim_left/resp_left,-1.8139688968658447e-06,1
17880,processed_500Hz_0022_epo,131,4,0,932.0,0,1.0,resp_right,1372.0,AC,stim_left,AC/stim_left/resp_right,1.916851758956909e-06,0
17881,processed_500Hz_0022_epo,132,4,0,620.0,0,1.0,resp_left,1156.0,AC,stim_left,AC/stim_left/resp_left,1.413482904434204e-06,1
17882,processed_500Hz_0022_epo,138,4,0,846.0,0,2.0,resp_right,1143.0,AC,stim_right,AC/stim_right/resp_right,-7.030602544546128e-08,1
17883,processed_500Hz_0022_epo,140,4,0,676.0,0,1.0,resp_right,1147.0,AC,stim_left,AC/stim_left/resp_right,-5.383852958679199e-06,0
17884,processed_500Hz_0022_epo,142,4,0,604.0,0,2.0,resp_right,1252.0,AC,stim_right,AC/stim_right/resp_right,-1.3735597133636475e-06,1
17885,processed_500Hz_0022_epo,144,4,0,930.0,0,1.0,resp_left,1239.0,AC,stim_left,AC/stim_left/resp_left,-4.539345741271973e-06,1
17886,processed_500Hz_0022_epo,147,4,0,702.0,0,1.0,resp_left,1377.0,AC,stim_left,AC/stim_left/resp_left,8.35596203804016e-07,1
17887,processed_500Hz_0022_epo,152,4,0,830.0,0,1.0,resp_left,1580.0,AC,stim_left,AC/stim_left/resp_left,-1.0355228424072265e-05,1
17888,processed_500Hz_0022_epo,154,4,0,620.0,0,1.0,resp_left,1498.0,AC,stim_left,AC/stim_left/resp_left,-7.172744274139404e-07,1
17889,processed_500Hz_0022_epo,155,4,0,1542.0,0,1.0,resp_left,1820.0,AC,stim_left,AC/stim_left/resp_left,2.2450487613677976e-06,1
17890,processed_500Hz_0022_epo,159,4,0,1106.0,0,1.0,resp_left,1435.0,AC,stim_left,AC/stim_left/resp_left,6.010077953338623e-06,1
17891,processed_500Hz_0022_epo,161,4,0,100.0,0,1.0,resp_right,486.0,AC,stim_left,AC/stim_left/resp_right,-2.987565040588379e-06,0
17892,processed_500Hz_0022_epo,162,4,0,1560.0,0,1.0,resp_left,1916.0,AC,stim_left,AC/stim_left/resp_left,-2.625629901885986e-06,1
17893,processed_500Hz_0022_epo,164,4,0,474.0,0,1.0,resp_left,1329.0,AC,stim_left,AC/stim_left/resp_left,-1.95201563835144e-06,1
17894,processed_500Hz_0022_epo,167,4,0,886.0,0,2.0,resp_right,1338.0,AC,stim_right,AC/stim_right/resp_right,-1.2414365261793135e-07,1
17895,processed_500Hz_0022_epo,168,4,0,1052.0,0,2.0,resp_left,1404.0,AC,stim_right,AC/stim_right/resp_left,-1.1173700094223023e-06,0
17896,processed_500Hz_0022_epo,173,4,0,1154.0,0,1.0,resp_left,1433.0,AC,stim_left,AC/stim_left/resp_left,4.3055585026741025e-07,1
17897,processed_500Hz_0022_epo,175,4,0,450.0,0,1.0,resp_left,973.0,AC,stim_left,AC/stim_left/resp_left,-4.547099113464355e-06,1
17898,processed_500Hz_0022_epo,176,4,0,1040.0,0,1.0,resp_right,1390.0,AC,stim_left,AC/stim_left/resp_right,4.907227158546447e-07,0
17899,processed_500Hz_0022_epo,177,4,0,1400.0,0,1.0,resp_left,1795.0,AC,stim_left,AC/stim_left/resp_left,1.0523744672536849e-07,1
17900,processed_500Hz_0022_epo,179,4,0,640.0,0,2.0,resp_right,1170.0,AC,stim_right,AC/stim_right/resp_right,3.0534400939941405e-06,1
17901,processed_500Hz_0022_epo,180,4,0,954.0,0,1.0,resp_left,1376.0,AC,stim_left,AC/stim_left/resp_left,-1.3623824119567871e-06,1
17902,processed_500Hz_0022_epo,183,4,0,758.0,0,1.0,resp_left,1305.0,AC,stim_left,AC/stim_left/resp_left,-3.4577175974845883e-07,1
17903,processed_500Hz_0022_epo,185,4,0,882.0,0,1.0,resp_right,1507.0,AC,stim_left,AC/stim_left/resp_right,1.3793830573558808e-07,0
17904,processed_500Hz_0022_epo,187,4,0,816.0,0,1.0,resp_right,1582.0,AC,stim_left,AC/stim_left/resp_right,-1.5299245715141295e-07,0
17905,processed_500Hz_0022_epo,189,4,0,530.0,0,1.0,resp_right,1065.0,AC,stim_left,AC/stim_left/resp_right,-3.6840341091156003e-06,0
17906,processed_500Hz_0022_epo,191,4,0,1050.0,0,2.0,resp_right,1526.0,AC,stim_right,AC/stim_right/resp_right,-1.979978322982788e-06,1
17907,processed_500Hz_0022_epo,192,4,0,640.0,0,1.0,resp_right,1585.0,AC,stim_left,AC/stim_left/resp_right,-1.0293600559234619e-06,0
17908,processed_500Hz_0022_epo,196,4,0,1134.0,0,2.0,resp_right,1514.0,AC,stim_right,AC/stim_right/resp_right,-2.1925461292266843e-06,1
17909,processed_500Hz_0023_epo,0,4,0,1120.0,0,1.0,resp_left,1576.0,AC,stim_left,AC/stim_left/resp_left,5.895452976226806e-06,1
