,b0_true,b0_estimate,lambda_true,lambda_estimate,ndt_true,ndt_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate,sigma_z_true,sigma_z_estimate,alpha_true,alpha_estimate,sigma_a_true,sigma_a_estimate
82,4.911307779544799,5.0,0.9330576606838625,0.9450950219352515,0.28626353035351226,0.28184821288521195,0.8309115781933465,0.8217532715155133,1.8045041379835962,1.802064193774614,0.12319319616534562,0.1235032419170981,-1.9852050545804159,-1.979979656427608,0.08137086502974264,0.08384522517904258
83,2.3164905813035177,2.5486871125427957,0.9893435551038855,1.1971752675444687,0.655449342313712,0.6571027029685755,0.4944773478618836,0.4900905329413939,-1.495714746897419,-1.4709590967060877,0.08753860535696335,0.0896436581147827,-1.9844223152874205,-1.9884584692511387,0.12435673166241488,0.1233983611885831
84,3.3561053896322988,3.541073602898577,1.0213797570425651,1.2587960362843345,0.39172847552201856,0.39833664494349824,-2.6518095020956074,-2.5382200829121406,-0.6476189389947544,-0.5563683263185913,0.18989611021867497,0.18958249762513582,-1.7205146054102791,-1.7270233732579914,0.07838811017915535,0.0772819248503259
85,2.73083756264322,3.0165779874660137,1.6600532267910082,2.0,0.6060838087891179,0.6094117846593969,1.0111289540549169,1.1264761003512531,2.9558588638141066,2.9071870865682463,0.09958132445434965,0.10322659206822607,-1.519322195604049,-1.5317525161842163,0.14394286561028535,0.14087063429539531
86,4.787506831131186,5.0,1.4178186182234702,1.2908698020148173,0.9033931089813357,0.8962967013486022,1.4916971594470267,1.588201498212173,-2.568499574711673,-2.7525546786300636,0.11248812897870267,0.11106998708682933,-1.8053982315525463,-1.79374007439599,0.12448952753656502,0.12337136696367992
87,3.6174390167528507,4.037120378301247,1.5107654922764842,1.783294259558685,0.245101226653397,0.24762277943689945,-0.688635742051378,-0.7128258238819682,-0.3311831078296197,-0.2981826281892437,0.062908501773957,0.05308812008373637,-1.823158173983549,-1.8207605617441298,0.11103583759221179,0.10998028624114423
88,4.025053034570785,4.124652512748274,1.9302013058104852,2.0,0.18051608933909072,0.1890229069580416,1.197811955994216,1.2486087701162958,0.45324835446736755,0.4534333183091292,0.13822786677750976,0.14462025838512843,-2.414628720398351,-2.410944565843124,0.16790418358041428,0.16166869274748696
89,2.9219230318350173,3.2886112250216812,1.6945945632056978,2.0,0.22030052637783357,0.2248287588840225,1.9157161987524955,2.084940933219312,2.077976511965141,2.1509747175342318,0.09218623256408644,0.08275783360280498,-1.8033191415610414,-1.8126666611611841,0.15032952351746728,0.14030322365068437
90,3.4901508940349792,3.5471661554677643,1.971896785554652,2.0,0.3761447948588665,0.3845033043537446,-1.820850598427797,-1.8758750294540834,2.747004637410676,2.6959004834282845,0.1942081728220459,0.2,-1.7106301574570186,-1.7130061236843512,0.14104067574181017,0.13952572527166168
91,3.181293953225377,3.706928769692139,1.4318592425305001,2.0,0.1647742624195228,0.17127006916466597,-2.2309948085777314,-2.3111660242650567,-2.9043173096454242,-3.0,0.1587822674819547,0.15178258038926115,-2.1396914414153136,-2.1333943568227283,0.10854479908120432,0.11213096859878344
92,4.579054136367681,4.845945362903658,1.8638260105845108,2.0,0.90436169152486,0.9105337178582463,-0.6466057341696265,-0.6685157296182085,-2.374637865839421,-2.532165414174607,0.1998240209553406,0.19999999999999996,-1.8575345443744942,-1.862174856825804,0.11406728174590237,0.11837517758834791
