,True_model,G2_ddm,G2_ct_ddm,BIC_ddm,BIC_ct_ddm,lambda,Best_model
258,CTDDM,1395.9080398991612,783.0936736662273,1420.76647229285,807.9521060599161,1.3922055567960883,CTDDM
259,DDM,2469.996209707484,2470.01807078898,2494.854642101173,2494.876503182669,0.0,DDM
260,CTDDM,1252.725392139811,993.6619379388474,1277.5838245334999,1018.5203703325361,0.7283168182213339,CTDDM
261,DDM,2118.1888911597243,2129.452091659632,2143.047323553413,2154.310524053321,0.01468363811707878,DDM
262,CTDDM,1535.678713591435,1073.0454275411619,1560.537145985124,1097.9038599348507,0.9208099063507404,CTDDM
263,DDM,1982.6422274429565,1982.5314749127617,2007.5006598366454,2007.3899073064506,0.0,DDM
264,CTDDM,1001.3078407437821,610.2856357833413,1026.1662731374709,635.14406817703,0.9514267935031796,CTDDM
265,DDM,3897.652335169196,3897.0498242515123,3922.5107675628847,3921.908256645201,0.0007574314281585643,DDM
266,CTDDM,1765.4910730453894,1462.6200689931115,1790.3495054390783,1487.4785013868004,0.5292756878258077,CTDDM
267,DDM,2480.0628795827,2503.4682395265486,2504.921311976389,2528.3266719202375,0.006321309968253336,DDM
268,CTDDM,1219.1804168896156,845.2170806438982,1244.0388492833044,870.0755130375869,0.8442082668171279,CTDDM
269,DDM,2234.632725703076,2253.775234828977,2259.491158096765,2278.6336672226657,0.005507663795304319,DDM
270,CTDDM,1324.5994105143193,802.0431094751311,1349.4578429080082,826.9015418688199,1.3033094407833006,CTDDM
271,DDM,2908.26927608823,2917.703247405171,2933.127708481919,2942.56167979886,0.0,DDM
272,CTDDM,1426.286830512517,977.0805681612691,1451.145262906206,1001.9390005549578,1.1616693118230024,CTDDM
273,DDM,3071.6373794949664,3085.7060589911453,3096.495811888655,3110.564491384834,0.0,DDM
274,CTDDM,1608.1862178784722,1188.523666956614,1633.044650272161,1213.382099350303,0.8423462088463765,CTDDM
275,DDM,2082.0182341385284,2107.229853509749,2106.8766665322173,2132.0882859034377,0.0,DDM
276,CTDDM,1305.285051390242,817.501690611661,1330.1434837839308,842.3601230053498,1.2106101084610772,CTDDM
277,DDM,3402.5636914098664,3444.7172317423033,3427.422123803555,3469.575664135992,0.0,DDM
278,CTDDM,1439.5813080095757,912.904890735249,1464.4397404032645,937.7633231289377,1.2491692812121575,CTDDM
279,DDM,1736.5702819099095,1739.284879876057,1761.4287143035983,1764.1433122697458,0.0,DDM
280,CTDDM,1157.9229111199527,943.3010629702427,1182.7813435136416,968.1594953639315,0.7565451744360036,CTDDM
281,DDM,2382.327678955114,2404.9872593943924,2407.186111348803,2429.8456917880812,0.006253116074517023,DDM
282,CTDDM,1213.5250331600373,714.4474350306618,1238.3834655537262,739.3058674243506,1.222585838475639,CTDDM
283,DDM,3454.2571491980425,3455.256708745087,3479.1155815917314,3480.115141138776,0.0006686920815541749,DDM
284,CTDDM,1253.1349076002978,685.2448217417816,1277.9933399939866,710.1032541354704,1.4598843080574209,CTDDM
285,DDM,1745.6592916825925,1757.67831995179,1770.5177240762814,1782.5367523454788,0.0,DDM
286,CTDDM,1482.5619268550934,1165.602338711168,1507.4203592487822,1190.4607711048568,0.8173316895075851,CTDDM
287,DDM,2344.951628816051,2411.2263325023364,2369.81006120974,2436.0847648960253,0.0,DDM
288,CTDDM,1005.3237507638501,732.3728932523907,1030.182183157539,757.2313256460794,0.7548340290986986,CTDDM
289,DDM,1569.5945902553076,1571.5252099858394,1594.4530226489965,1596.3836423795283,0.004573351185026228,DDM
290,CTDDM,1545.8288424742584,1374.2640299365614,1570.6872748679473,1399.1224623302503,0.3179358842070851,CTDDM
291,DDM,3491.382445648045,3494.7557797578693,3516.240878041734,3519.614212151558,0.001879257305025144,DDM
292,CTDDM,1265.9184375788234,602.0199905422423,1290.7768699725123,626.8784229359311,1.7172668270685634,CTDDM
293,DDM,2906.306754880187,2943.6952560309164,2931.1651872738757,2968.5536884246053,0.0,DDM
294,CTDDM,1566.744220277425,1298.2949337642315,1591.602652671114,1323.1533661579203,0.6315522879932486,CTDDM
295,DDM,2881.7412526615913,2884.9146937784685,2906.59968505528,2909.7731261721574,0.0,DDM
296,CTDDM,1430.2881694654739,984.467998173217,1455.1466018591627,1009.3264305669057,1.1667293216146626,CTDDM
297,DDM,2979.968870252736,3026.520956218559,3004.827302646425,3051.379388612248,0.0,DDM
298,CTDDM,970.2420336343757,372.08552452539567,995.1004660280645,396.9439569190844,1.8423124666582356,CTDDM
299,DDM,2776.1738368330957,2812.7019499235885,2801.0322692267846,2837.5603823172773,0.0,DDM
